date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-31,56.2,58.93,58.48,52.95,286579.91,1.96,3.47,57.73,58.726,56.894,256135.06,258636.48,248142.92,16.63
2017-03-30,59.52,60.87,56.52,56.02,264026.62,-3.84,-6.36,57.332,59.226,56.372,236374.52,256267.38,250516.75,15.32
2017-03-29,58.8,62.19,60.36,57.8,366768.41,3.36,5.89,57.466,59.674,55.854,258840.28,253416.69,256618.74,21.29
2017-03-28,56.0,57.29,57.0,55.6,190898.0,0.71,1.26,57.91,59.628,55.112,230276.77,247266.51,252371.34,11.08
2017-03-27,56.49,58.2,56.29,55.16,172402.38,-0.2,-0.35,58.418,59.502,54.331,250884.4,249744.25,249543.16,10.01
2017-03-24,57.1,57.97,56.49,55.79,187777.19,-0.7,-1.22,59.722,59.264,53.56,261137.9,249230.74,249378.63,10.9
2017-03-23,62.0,62.3,57.19,56.32,376355.41,-5.39,-8.61,61.12,59.015,52.94,276160.24,259394.22,243883.1,21.84
2017-03-22,59.8,62.68,62.58,59.52,223950.88,3.04,5.11,61.882,58.379,52.303,247993.1,239467.89,231421.04,13.0
2017-03-21,61.06,61.12,59.54,57.2,293936.12,-3.27,-5.21,61.346,57.175,51.424,264256.24,235678.37,226829.82,17.06
2017-03-20,63.15,63.88,62.81,60.5,223669.91,-0.67,-1.05,60.586,56.261,50.727,248604.1,227585.09,222777.94,12.98
2017-03-17,61.0,65.98,63.48,60.07,262888.88,2.48,4.07,58.806,55.061,49.782,237323.58,237649.36,217478.58,15.26
2017-03-16,59.7,61.48,61.0,58.8,235519.69,1.1,1.84,56.91,53.519,48.815,242628.21,244766.12,212976.16,13.67
2017-03-15,55.0,61.31,59.9,54.8,305266.62,4.16,7.46,54.876,52.033,48.04,230942.69,259820.79,211756.2,17.72
2017-03-14,53.8,57.49,55.74,53.8,215675.42,1.83,3.4,53.004,50.595,47.295,207100.49,257476.17,214491.1,12.52
2017-03-13,53.8,54.25,53.91,52.5,167267.27,-0.09,-0.17,51.936,49.159,46.755,206566.08,249342.07,220621.54,9.71
2017-03-10,50.6,55.49,54.0,50.6,289412.03,3.17,6.24,51.316,47.856,46.23,237975.14,249526.51,222068.06,16.8
